audio_path,text,native_emotion_label,split,valence_label,source_hf_repo
Ses05F_script02_2_M021.wav,"What, you want me to whisper in your ear?",excited,train,positive,AbstractTTS/IEMOCAP
Ses05F_script01_1_M008.wav,Being dishonest with him.  It's the kind of thing that pays off and now it's paying off.,sad,train,negative,AbstractTTS/IEMOCAP
Ses04F_script02_1_M002.wav,"Is that, is that-that's just foam isn't it?  I can't even tell",excited,train,positive,AbstractTTS/IEMOCAP
Ses03M_script02_2_M038.wav,Yeah?,sad,train,negative,AbstractTTS/IEMOCAP
Ses01M_script01_1_M017.wav,I'm going to ask her to marry me.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses05F_script03_2_F039.wav,"Yeah, very amusing.  Let me go.  I'm getting out of here.  I can't believe I intended to marry you.",angry,train,negative,AbstractTTS/IEMOCAP
Ses01F_impro06_M006.wav,Mmhmm.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses02F_script01_3_F006.wav,"Well, kind of embarrassed ever since I got here.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05M_script02_2_M026.wav,"Because you know what you get, Carla?  You know what you get?  This.",angry,train,negative,AbstractTTS/IEMOCAP
Ses04M_script01_2_F009.wav,"Then why is she still single?  New York is full of men.  Why hasn't she married?  Probably a hundred people told her she's foolish, but she's waited.",angry,train,negative,AbstractTTS/IEMOCAP
Ses03F_script02_2_F020.wav,And you whispered so intimately in my ear so I could feel your words.,happy,train,positive,AbstractTTS/IEMOCAP
Ses04F_script02_2_F033.wav,"This what, what is this?  This isn't even anything.",angry,train,negative,AbstractTTS/IEMOCAP
Ses01M_script02_1_M015.wav,What's wrong?  Are you okay?  Huh?  You cold?,excited,train,positive,AbstractTTS/IEMOCAP
Ses01F_script01_1_F031.wav,He thinks he's coming back Chris.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04M_impro08_M024.wav,"You know, so- I mean, are you doing anything later?  Or um",neutral,train,neutral,AbstractTTS/IEMOCAP
Ses05M_script02_2_M031.wav,"Maybe if you're with somebody else, too?",sad,train,negative,AbstractTTS/IEMOCAP
Ses01M_script03_2_M019.wav,That reply has broken my heart.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses03M_impro07_F012.wav,All right.,happy,train,positive,AbstractTTS/IEMOCAP
Ses01M_impro07_M010.wav,"That's a really good idea. Or I could go to like Santa Monica. Go beach. Venice beach, yeah a little dirty though. I don't want to go to Venice beach. But - Malibu. All right.",excited,train,positive,AbstractTTS/IEMOCAP
Ses02M_impro03_M029.wav,You know I had my mom come along maybe help me out a little bit because she's got good taste. but,excited,train,positive,AbstractTTS/IEMOCAP
Ses03M_impro05a_M030.wav,Now what are you going to do about it?,excited,train,positive,AbstractTTS/IEMOCAP
Ses02M_script02_1_M034.wav,We just weren't in a good spot; this is a much better spot. I've got good instincts for these things.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses03M_script03_2_F022.wav,it doesn't seem to be working on you.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses02F_script01_2_M001.wav,"Well, maybe he just wanted to see her again.",neutral,train,neutral,AbstractTTS/IEMOCAP
Ses03F_impro06_M000.wav,How you doing?,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses03M_impro01_F013.wav,No.  Now I'm going to take this from you because you are obviously misleading,angry,train,negative,AbstractTTS/IEMOCAP
Ses04F_impro07_F041.wav,"Eh, we can work that part out.",excited,train,positive,AbstractTTS/IEMOCAP
Ses02M_script03_1_M023.wav,"I don't care what you do see. You can paint yourself green and dance naked in the Place Vendome, and rush off madly with all the men in the world and I shan't say a word, as long as you love me best.",excited,train,positive,AbstractTTS/IEMOCAP
Ses04M_script02_1_M021.wav,"Oh, it's a big night for these guys.  Uh, life's last orgy.",excited,train,positive,AbstractTTS/IEMOCAP
Ses05M_impro03_F023.wav,Are you guys gonna have kids?,excited,train,positive,AbstractTTS/IEMOCAP
Ses01M_script02_2_M033.wav,"A new carpet, a poodle, a suicide pact, ice cream, a back rub, what?  What?  What the hell do you want?",angry,train,negative,AbstractTTS/IEMOCAP
Ses02M_impro08_F002.wav,"it leads you around in circles, you can't, there is no way to like get to a real person if you don't already know how to get to there.",excited,train,positive,AbstractTTS/IEMOCAP
Ses02F_script02_2_F008.wav,"We never do, do we?  I mean, have we ever?",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04M_script03_1_F009.wav,It's true.  The whole business is a very poor joke.,excited,train,positive,AbstractTTS/IEMOCAP
Ses02M_script01_1_F010.wav,"What do you want to do, argue with him?",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses01M_script02_1_F009.wav,I wonder if they can hear me talk,happy,train,positive,AbstractTTS/IEMOCAP
Ses04M_impro02_M027.wav,There's nothing I can do.  I-- I,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04F_impro05_F001.wav,Yeah.  Yeah I did.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05F_script01_1_F035.wav,Wait a minute.  Tell me this.  Do you mean to say that you would leave the business?,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses02F_script03_2_F032.wav,There aren't any people upstairs.  It's a photographer's studio.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04M_impro08_M022.wav,You're welcome.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses05M_impro03_M013.wav,"Yeah.  And she said yes.  And she cried, of course.",happy,train,positive,AbstractTTS/IEMOCAP
Ses01M_impro02_M022.wav,Run away?,sad,train,negative,AbstractTTS/IEMOCAP
Ses02F_impro06_F008.wav,...the way he wanted to live and he was gonna go to Africa and he was gonna--,sad,train,negative,AbstractTTS/IEMOCAP
Ses05F_script03_2_M039.wav,Turn it off.,angry,train,negative,AbstractTTS/IEMOCAP
Ses01F_script03_2_F016.wav,Oh.  It's a woman's duty to allure the man.,angry,train,negative,AbstractTTS/IEMOCAP
Ses01M_script03_1_M002.wav,Must be them then.,excited,train,positive,AbstractTTS/IEMOCAP
Ses01M_script01_1_M025.wav,"Well, if she does then that's the end of it.  However from her letters I think she's pretty much forgotten him.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses01M_script01_3_M017.wav,"Oh Annie, why don't you go ahead and give me a kiss, come on just a...",excited,train,positive,AbstractTTS/IEMOCAP
Ses02M_impro07_M007.wav,"So it's like, yes, rip it open and there it is big - oh, yes.",excited,train,positive,AbstractTTS/IEMOCAP
Ses04M_script01_2_M017.wav,Why me above all?,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05M_script02_2_F016.wav,I would rather not remember some things.  I'd rather not hope for something.,sad,train,negative,AbstractTTS/IEMOCAP
Ses01F_script01_3_M000.wav,"I know.  It kind of went out of style, didn't it?",neutral,train,neutral,AbstractTTS/IEMOCAP
Ses03M_impro08a_F010.wav,Well you better.  You better give me a whole freaking new phone that's what you better do.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses03F_impro06_M016.wav,I'm sure he loved you too. He just didn't know it.,sad,train,negative,AbstractTTS/IEMOCAP
Ses03M_impro04_M040.wav,But I'm doomed.  Yeah I got so good I was over twenty one hundred.  Now what am I doing?,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05F_script02_2_M032.wav,Maybe if you are with somebody else too?,sad,train,negative,AbstractTTS/IEMOCAP
Ses04M_impro08_F018.wav,I have to wait a few weeks for people come go through my things to get the money back that I didn't spend?,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05M_impro08_M001.wav,This happens every two weeks?,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses04M_script03_2_F010.wav,What of it?,angry,train,negative,AbstractTTS/IEMOCAP
Ses02M_impro06_M011.wav,"Yes, I mean she cared about all of us. She was great",sad,train,negative,AbstractTTS/IEMOCAP
Ses05M_script01_1b_F019.wav,"As far as your father is concerned, he's not dead.  And she's still his girl.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses01F_impro06_M017.wav,Mmhmm.Mmhmm.Mmhmm.,sad,train,negative,AbstractTTS/IEMOCAP
Ses05F_impro07_F030.wav,[LAUGHTER] by yourself.,excited,train,positive,AbstractTTS/IEMOCAP
Ses02M_impro06_M002.wav,"I guess we saw it coming and she lasted a lot - a lot longer than, uh, they expected but you know, I mean when it actually happens it's just a lot harder.",sad,train,negative,AbstractTTS/IEMOCAP
Ses03M_impro01_M021.wav,How would you like that hmm?,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses01M_script03_1_F002.wav,What we're going to do?,fear,train,negative,AbstractTTS/IEMOCAP
Ses03F_script02_2_M001.wav,About what I was just saying.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses03M_impro03_M005.wav,Get the big pizza--and I put it in the pizza and she ate so [GARBAGE],excited,train,positive,AbstractTTS/IEMOCAP
Ses01F_script02_2_M015.wav,Okay.  I'm trying to work this backwards and pinpoint the exact moment where we took a turn for the worst here.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses01F_impro03_F024.wav,Well so now we're married. We have cat children.,happy,train,positive,AbstractTTS/IEMOCAP
Ses04M_impro02_F012.wav,Then why do you have to go a year at all?,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses03M_impro04_F026.wav,What?  You can't...what?  Now come on.  Stop it.  Don't be talking like that.,surprise,train,,AbstractTTS/IEMOCAP
Ses01M_script02_2_M013.wav,We missed them twice.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses03M_impro07_M009.wav,What does that mean?,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses03M_impro06_M009.wav,And he just took it overboard.,sad,train,negative,AbstractTTS/IEMOCAP
Ses03M_impro03_M028.wav,About two and a half weeks.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses05F_script03_2_M004.wav,"You must admit that he was in love with you, wasn't he?",angry,train,negative,AbstractTTS/IEMOCAP
Ses03F_impro04_F017.wav,"Yeah. I mean, I get a call-back and stuff, but-",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04M_script01_3_M032.wav,"There was no meaning in it here.  The whole thing to them was some sort of bus accident.  Then I went to work for dad and that whole rat race again.  I felt, what you said, ashamed somehow",sad,train,negative,AbstractTTS/IEMOCAP
Ses01M_impro06_F026.wav,It's good that you were there.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses05M_script02_2_M011.wav,"Okey, They're just fish.  It's nothing to get traumatized over.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04F_impro07_F001.wav,My acceptance letter.,excited,train,positive,AbstractTTS/IEMOCAP
Ses01F_script01_1_F004.wav,What was he doing out here at four o clock in the morning?,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05F_impro02_F026.wav,"I understand, baby.  I'm sorry. I mean try to understand I'm I'm scared myself.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses02F_script03_2_M031.wav,All right.  I will.,other,train,,AbstractTTS/IEMOCAP
Ses03M_script01_1_F032.wav,"Well that's a good answer but, it doesn't answer anything.  You haven't seen her since you left to go to the war and it's been five years.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses01F_script02_2_F045.wav,I'm beginning to think this might be the right spot after all.,happy,train,positive,AbstractTTS/IEMOCAP
Ses04F_script03_1_M035.wav,We were very much younger then.,excited,train,positive,AbstractTTS/IEMOCAP
Ses02F_script03_2_M038.wav,Turn it off.,angry,train,negative,AbstractTTS/IEMOCAP
Ses01M_script02_2_F024.wav,I'd rather not remember some things.  I'd rather not hope for some things.,sad,train,negative,AbstractTTS/IEMOCAP
Ses04M_impro08_F001.wav,I'm positive.  They came from like another state.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses03M_impro05a_M014.wav,Yeah.,angry,train,negative,AbstractTTS/IEMOCAP
Ses02M_script01_1_M045.wav,"No, you don't. I'm a pretty tough guy.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04F_impro07_M010.wav,I'll get you- I'll get you a bottle of mace.,excited,train,positive,AbstractTTS/IEMOCAP
Ses01F_script02_1_M003.wav,No.  That's just foam.  I don't know.  I can't tell.,sad,train,negative,AbstractTTS/IEMOCAP
Ses05M_script03_2_F009.wav,No thanks.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses03M_script01_1_F044.wav,Alright but you don't talk like that you hear?  You don't.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses01M_script01_2_F004.wav,"What is going on here, Joe?",angry,train,negative,AbstractTTS/IEMOCAP
Ses03M_impro05a_M024.wav,What?  Are you kidding me?,angry,train,negative,AbstractTTS/IEMOCAP
Ses04M_script02_1_M014.wav,Right.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses01F_impro03_F020.wav,Oh.,happy,train,positive,AbstractTTS/IEMOCAP
Ses05F_script01_2_F013.wav,"Believe with me, Joe.  I can't stand alone.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses02F_impro04_F012.wav,Or they'll never talk to me again.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses03M_impro04_M011.wav,"I don't want to do engineering though.  It's so...I had the internship what, last summer,",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05F_impro02_F019.wav,"She likes you. Of course, she likes you.",surprise,train,,AbstractTTS/IEMOCAP
Ses02F_script03_2_F003.wav,"No, I didn't.  You worked the whole thing up in your jealous imagination.",other,train,,AbstractTTS/IEMOCAP
Ses02F_script01_1_M013.wav,"For God sakes, it's been three years.  Nobody comes back after three years.  It's insane.",angry,train,negative,AbstractTTS/IEMOCAP
Ses05M_script03_1_F028.wav,"And then the manager came in and saw us all rolling all over the floor, biting and scratching one another. [LAUGHTER]",excited,train,positive,AbstractTTS/IEMOCAP
Ses04F_impro02_M003.wav,"I mean we both knew that this was going to happen.  It's just that I feel that, you know, I don't want Susie growing up without a mother.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05F_impro01_F003.wav,"What, I mean what... what's the difference?  What do I need to do there that I can't do here?",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04F_impro01_M006.wav,and I got to - i got to work here all day long.  Okay.  I've got to deal with you people all day.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05M_impro06_M008.wav,And he's gone now and I  -- I just can't believe it.,sad,train,negative,AbstractTTS/IEMOCAP
Ses03F_script01_2_F001.wav,She's been in New York for three-and-a-half years. She don't just suddenly come and-,angry,train,negative,AbstractTTS/IEMOCAP
Ses01M_script01_1_M038.wav,Then help me stay here mom.,sad,train,negative,AbstractTTS/IEMOCAP
Ses05M_script01_3_F009.wav,"Oh, Chris I've been ready for a long time.",happy,train,positive,AbstractTTS/IEMOCAP
Ses04F_script01_1_M041.wav,Yes on this I would.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses01M_script03_1_M012.wav,Ah...Strange...,happy,train,positive,AbstractTTS/IEMOCAP
Ses04F_impro07_M062.wav,Right or you can run for student counsel.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses05M_impro08_M014.wav,"Okay Uh- You've got your C calling, go ahead and type in directory list.",neutral,train,neutral,AbstractTTS/IEMOCAP
Ses05M_impro06_M009.wav,"I mean, one second you think, you know, you're just having a conversation and then --",sad,train,negative,AbstractTTS/IEMOCAP
Ses05F_script01_2_F007.wav,"She's . . . Then why is she still single.  New York is full of men, why isn't she married?  Probably a hundred people told her she's foolish, but she's waited.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses03F_impro03_M016.wav,So where- where- where is this--have you talked about where it's going to be?,happy,train,positive,AbstractTTS/IEMOCAP
Ses04F_script03_2_F030.wav,Why?,angry,train,negative,AbstractTTS/IEMOCAP
Ses04F_script03_1_M003.wav,"We'll be alright, darling.  Whatever happens, aren't we?",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04F_impro07_F002.wav,From U.S.C..,excited,train,positive,AbstractTTS/IEMOCAP
Ses01F_impro03_M013.wav,Like you need another one of those.[LAUGHTER],happy,train,positive,AbstractTTS/IEMOCAP
Ses01F_script03_2_M030.wav,Well then you'll wake up the people downstairs.,angry,train,negative,AbstractTTS/IEMOCAP
Ses05M_impro02_M021.wav,I just want to be honest with you.  I don't want you to .,sad,train,negative,AbstractTTS/IEMOCAP
Ses05F_impro05_M011.wav,And you couldn't find it?,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses02F_impro07_F003.wav,"Yeah, I think, I mean because where else would I gonna go?  Like the other places that I applied to I really didn't like that much anyway.",excited,train,positive,AbstractTTS/IEMOCAP
