clip_id,source_batch,question,emotion_label,valence_label,audio_path,response_text,ground_truth_label,is_labelled,duration_s
A_111_happy_positive,corpusA_1200,Explain steps to learn a new language?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_111_happy_positive.wav,"Start with basic vocabulary and grammar, practice speaking every day, and immerse yourself in the language through media.",,False,6.560625
A_112_happy_positive,corpusA_1200,Help me with examples of renewable energy?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_112_happy_positive.wav,"Solar, wind, geothermal, and hydroelectric power are great examples!",,False,4.600625
A_113_happy_positive,corpusA_1200,Help me with ways to improve sleep quality?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_113_happy_positive.wav,"Establish a regular sleep schedule, create a relaxing bedtime routine, and ensure your sleep environment is dark and cool.",,False,6.63
A_114_happy_positive,corpusA_1200,What's the longest bone in the human body?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_114_happy_positive.wav,"The femur, located in your upper leg, is the longest bone.",,False,4.0
A_115_happy_positive,corpusA_1200,What are photosynthesis?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_115_happy_positive.wav,"Photosynthesis is the wondrous process plants use to turn sunlight, water, and air into their very own food!",,False,7.24
A_116_happy_positive,corpusA_1200,Who won the World Cup in 2018?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_116_happy_positive.wav,France joyfully won the World Cup in 2018!,,False,2.96
A_117_happy_positive,corpusA_1200,How do I the history of the Eiffel Tower?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_117_happy_positive.wav,You can research its construction and historical timeline online.,,False,3.77
A_118_happy_positive,corpusA_1200,Tell me about tips for sustainable living?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_118_happy_positive.wav,"Focus on reducing waste, conserving energy, and choosing reusable products whenever you can!",,False,5.370625
A_119_happy_positive,corpusA_1200,Describe the latest advancements in AI?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_119_happy_positive.wav,"AI is making incredible strides in creating realistic content, analyzing complex data faster than ever, and personalizing user experiences in exciting new ways!",,False,11.200625
A_120_happy_positive,corpusA_1200,Can you photosynthesis?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_120_happy_positive.wav,"No, I cannot perform photosynthesis.",,False,2.89
A_121_happy_positive,corpusA_1200,Play a joke?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_121_happy_positive.wav,Why did the scarecrow win an award? Because he was outstanding in his field!,,False,4.31
A_122_happy_positive,corpusA_1200,Can you the advantages of renewable energy?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_122_happy_positive.wav,"Renewable energy creates jobs, lowers electricity bills, and provides cleaner air for everyone.",,False,5.45
A_123_happy_positive,corpusA_1200,How do I popular programming languages?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_123_happy_positive.wav,"Exploring popular languages like Python, JavaScript, and Java is a great start!",,False,4.21
A_124_happy_positive,corpusA_1200,Describe motivational quotes?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_124_happy_positive.wav,"Motivational quotes are short, inspiring phrases that energize and push you toward your goals!",,False,5.07
A_125_happy_positive,corpusA_1200,Explain the concept of gravity?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_125_happy_positive.wav,Gravity is the friendly force that pulls everything together!,,False,3.89
A_126_happy_positive,corpusA_1200,Who painted 'The Last Supper'?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_126_happy_positive.wav,Leonardo da Vinci painted it!,,False,1.78
A_127_happy_positive,corpusA_1200,What are the latest advancements in AI?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_127_happy_positive.wav,"Generative AI is exploding, with new models that create text, images, and videos faster and better than ever!",,False,7.3
A_128_happy_positive,corpusA_1200,Who is the founder of Microsoft?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_128_happy_positive.wav,Bill Gates is the founder of Microsoft.,,False,1.85
A_129_happy_positive,corpusA_1200,What's the name of the process by which ice turns into water?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_129_happy_positive.wav,That process is called melting.,,False,2.1
A_130_happy_positive,corpusA_1200,Convert 10 dollars to euros.,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_130_happy_positive.wav,Ten dollars is approximately nine euros at the current rate.,,False,3.970625
A_131_happy_positive,corpusA_1200,What is the latest advancements in AI?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_131_happy_positive.wav,Significant strides are being made in areas like natural language processing and generative models.,,False,5.73
A_132_happy_positive,corpusA_1200,Describe the advantages of renewable energy?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_132_happy_positive.wav,Renewable energy is fantastic because it never runs out and keeps our planet much cleaner!,,False,5.89
A_133_happy_positive,corpusA_1200,What's the capital of Germany?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_133_happy_positive.wav,The capital of Germany is Berlin!,,False,2.530625
A_134_happy_positive,corpusA_1200,Explain the concept of gravity?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_134_happy_positive.wav,"Gravity is the invisible force that pulls things with mass toward each other, like how Earth pulls us down!",,False,5.370625
A_135_happy_positive,corpusA_1200,Describe gardening tips?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_135_happy_positive.wav,"Focus on soil health, water properly, and give your plants the right amount of sun!",,False,4.68
A_136_happy_positive,corpusA_1200,Play how to tie a tie?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_136_happy_positive.wav,"I can't play videos, but I can describe how to tie one.",,False,3.45
A_137_happy_positive,corpusA_1200,Play healthy meal ideas?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_137_happy_positive.wav,I can suggest some vibrant salad recipes or delicious baked fish dishes! What sounds good?,,False,5.36
A_138_happy_positive,corpusA_1200,What's the largest lake in Africa?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_138_happy_positive.wav,That's Lake Victoria!,,False,1.56
A_139_happy_positive,corpusA_1200,What is the advantages of renewable energy?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_139_happy_positive.wav,Renewable energy reduces pollution and helps create a sustainable future for everyone.,,False,5.28
A_140_happy_positive,corpusA_1200,Help me with examples of renewable energy?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_140_happy_positive.wav,"Solar, wind, hydro, and geothermal are great examples!",,False,3.860625
A_141_happy_positive,corpusA_1200,Explain motivational quotes?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_141_happy_positive.wav,"Motivational quotes are short, inspiring phrases that provide encouragement and positive energy.",,False,4.48
A_142_happy_positive,corpusA_1200,Describe how to bake a cake?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_142_happy_positive.wav,"Just mix the ingredients, pour them into a pan, and bake until golden and delicious!",,False,4.320625
A_143_happy_positive,corpusA_1200,What's the oldest tree species in the world?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_143_happy_positive.wav,The Great Basin bristlecone pine is considered the oldest living non-clonal tree species.,,False,5.08
A_144_happy_positive,corpusA_1200,Help me with methods to reduce stress?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_144_happy_positive.wav,"You can try deep breathing, exercising or practicing mindfulness daily.",,False,4.610625
A_145_happy_positive,corpusA_1200,How do I how to bake a cake?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_145_happy_positive.wav,"To bake a cake, simply follow a recipe by mixing ingredients, pouring into a pan, and baking until done.",,False,6.18
A_146_happy_positive,corpusA_1200,Can you the benefits of regular exercise?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_146_happy_positive.wav,"Regular exercise boosts your mood, improves energy levels, and strengthens your health.",,False,5.1
A_147_happy_positive,corpusA_1200,What's the currency used in South Korea?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_147_happy_positive.wav,South Korea uses the South Korean won.,,False,2.580625
A_148_happy_positive,corpusA_1200,What's the rarest naturally occurring element on Earth?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_148_happy_positive.wav,That would be astatine.,,False,1.6
A_149_happy_positive,corpusA_1200,What's the national sport of China?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_149_happy_positive.wav,Table tennis is the national sport of China!,,False,2.720625
A_150_happy_positive,corpusA_1200,Tell me about the advantages of renewable energy?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_150_happy_positive.wav,"Renewable energy sources like solar and wind provide clean power that reduces pollution and creates sustainable, long-term energy independence.",,False,8.32
A_151_happy_positive,corpusA_1200,What's the national dish of France?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_151_happy_positive.wav,"It's actually pot-au-feu, a delicious stew!",,False,3.48
A_152_happy_positive,corpusA_1200,Play healthy meal ideas?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_152_happy_positive.wav,I can provide some suggestions if you'd like.,,False,2.15
A_153_happy_positive,corpusA_1200,Tell me about motivational quotes?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_153_happy_positive.wav,"Motivational quotes are short, inspiring phrases designed to encourage positive action.",,False,5.51
A_154_happy_positive,corpusA_1200,Set the process of making tea?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_154_happy_positive.wav,"Just boil water, pour it over your tea, let it steep, and enjoy!",,False,4.630625
A_155_happy_positive,corpusA_1200,Help me with tips for sustainable living?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_155_happy_positive.wav,Start by recycling and conserving water.,,False,2.490625
A_156_happy_positive,corpusA_1200,What are ways to improve sleep quality?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_156_happy_positive.wav,"Establishing a regular sleep schedule, creating a relaxing bedtime routine, and ensuring your sleep environment is cool, dark, and quiet can greatly improve sleep quality.",,False,9.510625
A_157_happy_positive,corpusA_1200,What is how to tie a tie?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_157_happy_positive.wav,"To tie a tie, you wrap the wide end around the narrow end and pull it through the loop at your neck.",,False,5.05
A_158_happy_positive,corpusA_1200,How do I a joke?,happy,positive,/home/steve/tmp/Monash Research Code/corpora_cleaned/our_speech_corpus_final/A_158_happy_positive.wav,Just share a funny setup and unexpected punchline with enthusiasm!,,False,3.5
